,user_id,trajets,billettique_type,billettique_end_date,billettique_tickets_left,centres d'intérêts,lieux favoris,km de marche dans les 90 derniers jours,PMR,intérêt événements,it_associée
271,272,"[['Nation', 'Charles de Gaulle - Étoile', 'Métro 6', '15:30'], ['Denfert-Rochereau', 'Gare du Nord', 'RER B', '21:00']]",Navigo Semaine,2024-11-25,,"['Jeux vidéo', 'Voyages']","[[48.8133653186198, 2.4142665074445326], [48.82704797506481, 2.3580582365881604]]",83.82948429413416,False,4,[]
272,273,"[['Charles de Gaulle - Étoile', 'Montparnasse', 'Métro 6', '20:00'], ['Parc de Saint-Cloud', 'Trocadéro', 'Bus 72', '9:30']]",Navigo Mois,2024-12-01,,"['Lecture', 'Cuisine']","[[48.85559186715133, 2.376123303408556], [48.8525079340305, 2.3560148724295495]]",140.40152187293734,True,4,[]
273,274,"[['Bobigny', ""Place d'Italie"", 'Métro 5', '19:00'], ['Marne-la-Vallée', 'La Défense', 'RER A', '16:30']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Sport']","[[48.81989514173809, 2.3026392311559123], [48.81467786320566, 2.259604351048112]]",48.29127998183442,False,5,[]
274,275,"[['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '15:30'], ['Nation', 'Trocadéro', 'Métro 6', '14:00']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Musique']","[[48.87278645348442, 2.352581206358336], [48.85164655597991, 2.2859439706820366]]",19.22193309973165,False,3,[]
275,276,"[['Nation', 'Champs-Elysées', 'Métro 1', '14:30'], ['Bastille', 'Créteil', 'Métro 8', '22:00']]",Navigo Semaine,2024-11-25,,"['Sport', 'Cuisine']","[[48.86602499451856, 2.4146586826617598], [48.89601017004492, 2.2957515587565367]]",40.58772092334908,False,5,[]
276,277,"[['Denfert-Rochereau', 'Gare du Nord', 'RER B', '10:30'], ['Odéon', ""Gare d'Austerlitz"", 'Métro 10', '14:00']]",Navigo Semaine,2024-11-25,,"['Jeux vidéo', 'Sport']","[[48.864760193037675, 2.4028639353088566], [48.88166955023194, 2.414438122491808]]",121.57999310248063,False,3,[]
277,278,"[['La Défense', 'Charles de Gaulle - Étoile', 'RER A', '5:30'], ['Nation', 'Charles de Gaulle - Étoile', 'Métro 6', '16:30']]",Navigo Semaine,2024-11-25,,"['Randonnée et nature', 'Musique']","[[48.87764574508919, 2.3827239965141516], [48.84646100158925, 2.3491473836370367]]",47.8782356445288,False,2,[]
278,279,"[['Montparnasse', 'Barbès', 'Métro 4', '14:00'], ['La Courneuve', ""Gare de l'Est"", 'Métro 7', '5:00']]",Navigo Semaine,2024-11-25,,"['Cinéma', 'Voyages']","[[48.83590066138621, 2.3165609553104107], [48.86218469607527, 2.3933276087462447]]",23.78023946439881,False,2,[]
279,280,"[['Mairie de Montreuil', 'République', 'Métro 9', '12:30'], ['La Courneuve', ""Gare de l'Est"", 'Métro 7', '13:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Technologie et gadgets']","[[48.83947760666852, 2.3711043664483493], [48.811510689098206, 2.2879114659868867]]",80.2140981391177,False,3,[]
280,281,"[['Luxembourg', 'Châtelet', 'Bus 38', '11:00'], ['Montparnasse', 'Porte de Clignancourt', 'Métro 4', '21:30']]",Ticket t+,,0.0,"['Cinéma', 'Lecture']","[[48.889967912168686, 2.2982628537196055], [48.87819387816236, 2.400656996859392]]",139.18189168476226,False,5,[]
281,282,"[['Versailles', ""Gare d'Austerlitz"", 'RER C', '8:30'], [""Place d'Italie"", 'République', 'Métro 5', '12:30']]",Navigo Mois,2024-12-01,,"['Sport', 'Cinéma']","[[48.86806715614995, 2.368516259864109], [48.84297729185684, 2.324689464705186]]",151.61578109769002,False,1,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
282,283,"[['Nation', 'Charles de Gaulle - Étoile', 'Métro 2', '5:00'], ['Gare du Nord', 'Aéroport CDG', 'RER B', '17:30']]",Navigo Semaine,2024-11-25,,"['Sport', 'Voyages']","[[48.858781195261564, 2.2588607172335093], [48.87843154037444, 2.3611786721500763]]",47.6154520059971,True,4,[]
283,284,"[['Balard', 'Bastille', 'Métro 8', '20:30'], ['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '13:30']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Sport']","[[48.84914097431573, 2.3792950481510515], [48.820817863530586, 2.392601391742119]]",127.19097391141281,False,2,[]
284,285,"[['Créteil', 'Opéra', 'Métro 8', '7:30'], ['Balard', 'Opéra', 'Métro 8', '14:30']]",Ticket t+,,0.0,"['Sport', 'Voyages']","[[48.87931585706795, 2.3818561918770444], [48.8531351474892, 2.4048653966874864]]",110.08585950191157,False,2,[]
285,286,"[['Créteil', 'Invalides', 'Métro 8', '8:30'], ['Anvers', 'Nation', 'Métro 2', '6:30']]",Navigo Semaine,2024-11-25,,"['Cinéma', 'Jeux vidéo']","[[48.87411750826638, 2.403065055356488], [48.857509033365076, 2.2794913340176937]]",45.30189028369069,False,4,[]
286,287,"[['Charles de Gaulle - Étoile', 'Anvers', 'Métro 2', '13:00'], ['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '10:30']]",Navigo Mois,2024-12-01,,"['Voyages', 'Jeux vidéo']","[[48.8620970698621, 2.3152331488992077], [48.845932706377624, 2.2805597665449944]]",124.67355385976639,False,3,[]
287,288,"[['Charles de Gaulle - Étoile', 'Montparnasse', 'Métro 6', '15:00'], ['Bastille', 'Gare du Nord', 'Métro 5', '17:00']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Voyages']","[[48.857421184412814, 2.4014551543005003], [48.89483548838368, 2.2747643966799336]]",37.65021493667256,False,3,[]
288,289,"[['Marne-la-Vallée', 'Charles de Gaulle - Étoile', 'RER A', '11:30'], ['Anvers', 'Porte Dauphine', 'Métro 2', '14:30']]",Navigo Semaine,2024-11-25,,"['Cuisine', 'Sport']","[[48.889218017237525, 2.4004513490772723], [48.85730717519031, 2.3408061396826914]]",96.95929897716411,False,4,[]
289,290,"[['La Défense', 'Charles de Gaulle - Étoile', 'RER A', '12:00'], ['La Motte-Picquet', ""Gare d'Austerlitz"", 'Métro 10', '9:30']]",Ticket t+,,0.0,"['Musique', 'Sport']","[[48.88425133017645, 2.404366342908582], [48.82873654911872, 2.3838547083502464]]",5.0,False,3,[]
290,291,"[['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '5:00'], ['Trocadéro', 'République', 'Métro 9', '17:30']]",Navigo Semaine,2024-11-25,,"['Jeux vidéo', 'Musique']","[[48.84727233039091, 2.371320696900094], [48.87134415228998, 2.2831072681417126]]",85.42681417436602,False,5,[]
291,292,"[['Charles de Gaulle - Étoile', 'Anvers', 'Métro 2', '12:30'], ['Concorde', 'La Défense', 'Métro 1', '12:00']]",Navigo Semaine,2024-11-25,,"['Musique', 'Voyages']","[[48.852029501860315, 2.2837037729323204], [48.85496721971559, 2.2818820433130664]]",75.22653437830536,True,5,[]
292,293,"[['Châtelet', 'Aéroport CDG', 'RER B', '5:00'], ['Gare du Nord', 'Châtelet', 'RER B', '16:30']]",Navigo Semaine,2024-11-25,,"['Sport', 'Lecture']","[[48.868503815211646, 2.3393827701750802], [48.83100218641687, 2.356380676442062]]",105.2512875594515,False,4,[]
293,294,"[['Hôtel de Ville', 'Trocadéro', 'Bus 72', '6:30'], ['Gambetta', 'Saint-Lazare', 'Métro 3', '17:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Voyages']","[[48.8726882154666, 2.3736930914840704], [48.860111505563104, 2.256650580523349]]",78.30410806110035,False,1,[]
294,295,"[['Charles de Gaulle - Étoile', 'Nation', 'RER A', '17:00'], [""Musée d'Orsay"", ""Gare d'Austerlitz"", 'RER C', '9:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Musique']","[[48.87018173394242, 2.2539811356869137], [48.87562376407356, 2.4068131820451635]]",38.916694728457955,False,3,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
295,296,"[[""Chaussée d'Antin"", 'République', 'Métro 9', '10:30'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '18:30']]",Navigo Semaine,2024-11-25,,"['Musique', 'Voyages']","[[48.82491234744203, 2.393705276596718], [48.8598069719982, 2.2742903826729903]]",81.03269181842869,False,1,[]
296,297,"[[""Place d'Italie"", 'Gare du Nord', 'Métro 5', '13:30'], ['La Motte-Picquet', ""Gare d'Austerlitz"", 'Métro 10', '11:30']]",Navigo Semaine,2024-11-25,,"['Sport', 'Voyages']","[[48.83736580781795, 2.2754198645130512], [48.899246452407844, 2.402875019010674]]",25.813337014353394,False,1,[]
297,298,"[['Bastille', 'Opéra', 'Métro 8', '15:00'], ['La Courneuve', ""Place d'Italie"", 'Métro 7', '12:30']]",Ticket t+,,4.0,"['Randonnée et nature', 'Technologie et gadgets']","[[48.86235578684156, 2.341417392110404], [48.81980034803329, 2.2641061158104367]]",95.7546797094531,False,1,[]
298,299,"[['Hôtel de Ville', 'Trocadéro', 'Bus 72', '9:00'], ['Châtelet', 'Nation', 'RER A', '15:30']]",Ticket t+,,0.0,"['Sport', 'Musique']","[[48.84031481647802, 2.3780239461005617], [48.81483520539524, 2.3160154750069584]]",16.04242432950045,False,3,[]
299,300,"[['Nation', 'Anvers', 'Métro 2', '21:30'], ['Bobigny', 'Bastille', 'Métro 5', '5:00']]",Navigo Mois,2024-12-01,,"['Voyages', 'Randonnée et nature']","[[48.88550593786409, 2.3679942619834597], [48.859568637276915, 2.372512627858241]]",75.4071339374267,False,1,[]
300,301,"[[""Place d'Italie"", ""Gare de l'Est"", 'Métro 7', '10:30'], ['Marne-la-Vallée', 'La Défense', 'RER A', '15:30']]",Navigo Mois,2024-12-01,,"['Lecture', 'Musique']","[[48.859176729877575, 2.390966631293436], [48.84646608061343, 2.3527024465235886]]",80.91838464237163,False,4,[]
301,302,"[['Luxembourg', ""Porte d'Orléans"", 'Bus 38', '14:30'], ['Trocadéro', 'République', 'Métro 9', '7:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Cuisine']","[[48.821336882249334, 2.4025339240854633], [48.812305703930306, 2.3235871187083386]]",95.94083025612768,False,2,[]
302,303,"[[""Place d'Italie"", 'Bobigny', 'Métro 5', '9:00'], ['Trocadéro', 'Charles de Gaulle - Étoile', 'Métro 6', '5:00']]",Ticket t+,,0.0,"['Sport', 'Musique']","[[48.84628459522596, 2.2597320966440626], [48.86164063940428, 2.362631454687537]]",62.7992325823041,False,3,[]
303,304,"[[""Gare d'Austerlitz"", 'Versailles', 'RER C', '9:00'], ['Robinson', 'Aéroport CDG', 'RER B', '20:00']]",Navigo Semaine,2024-11-25,,"['Cuisine', 'Jeux vidéo']","[[48.84563244568792, 2.3932427523663184], [48.820828479340875, 2.2926606844913135]]",30.37433404968779,False,2,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
304,305,"[['Trocadéro', 'Nation', 'Métro 6', '20:00'], ['Boulogne', 'Odéon', 'Métro 10', '7:30']]",Ticket t+,,4.0,"['Cinéma', 'Sport']","[[48.81713040750483, 2.319604342561714], [48.825906409107674, 2.257340967892761]]",116.85091115016395,False,1,[]
305,306,"[[""Gare d'Austerlitz"", 'La Motte-Picquet', 'Métro 10', '13:30'], ['Concorde', 'La Défense', 'Métro 1', '13:30']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Voyages']","[[48.88507638071636, 2.3432918744040623], [48.841508755862236, 2.2773663065719427]]",88.62611960540673,False,5,[]
306,307,"[[""Chaussée d'Antin"", 'Pont de Sèvres', 'Métro 9', '9:00'], [""Porte d'Orléans"", 'Gare du Nord', 'Bus 38', '8:00']]",Navigo Mois,2024-12-01,,"['Voyages', 'Cuisine']","[[48.831078949744914, 2.342868979838361], [48.87696382540811, 2.364264777851035]]",86.93480218439149,True,2,[]
307,308,"[[""Place d'Italie"", 'Bastille', 'Métro 5', '15:30'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '18:00']]",Ticket t+,,2.0,"['Lecture', 'Sport']","[[48.895037269874656, 2.310354678644179], [48.83361421362972, 2.407210753074372]]",98.59350657584598,False,5,[]
308,309,"[['Parc de Saint-Cloud', 'Trocadéro', 'Bus 72', '15:30'], ['Nation', 'Châtelet', 'RER A', '6:00']]",Ticket t+,,0.0,"['Voyages', 'Musique']","[[48.845264100547226, 2.27986669755681], [48.870647551849856, 2.395946409555463]]",132.5697363200745,False,1,[]
309,310,"[['Invalides', ""Musée d'Orsay"", 'RER C', '5:00'], ['Opéra', 'La Courneuve', 'Métro 7', '18:30']]",Navigo Semaine,2024-11-25,,"['Jeux vidéo', 'Lecture']","[[48.84616850446617, 2.3340684446360287], [48.85358783321516, 2.3415950287203717]]",94.28306867959691,False,5,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
310,311,"[[""Chaussée d'Antin"", 'République', 'Métro 9', '5:00'], ['Nation', 'Montparnasse', 'Métro 6', '6:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Musique']","[[48.8229950769849, 2.3806880017715333], [48.83416845480048, 2.3658637002140894]]",140.7876143920486,False,4,[]
311,312,"[['La Motte-Picquet', ""Gare d'Austerlitz"", 'Métro 10', '21:00'], ['Bastille', ""Place d'Italie"", 'Métro 5', '10:30']]",Ticket t+,,2.0,"['Voyages', 'Cinéma']","[[48.83257704729473, 2.4191422914800556], [48.82008442780738, 2.325108783508486]]",153.17567851032274,False,5,[]
312,313,"[['Châtelet', 'Montparnasse', 'Métro 4', '9:30'], ['Robinson', 'Gare du Nord', 'RER B', '19:30']]",Ticket t+,,4.0,"['Art et artisanat', 'Cuisine']","[[48.88542369080073, 2.417169784078892], [48.827548902797695, 2.419689118560448]]",12.384279129495294,False,1,[]
313,314,"[['Nation', 'Trocadéro', 'Métro 6', '16:00'], ['Nation', 'Montparnasse', 'Métro 6', '6:00']]",Ticket t+,,1.0,"['Voyages', 'Randonnée et nature']","[[48.812133233222355, 2.4021299750640988], [48.887335528718474, 2.2783556716392637]]",18.130752600325508,False,2,[]
314,315,"[['Châtelet', 'Robinson', 'RER B', '18:00'], ['Luxembourg', ""Porte d'Orléans"", 'Bus 38', '19:00']]",Navigo Semaine,2024-11-25,,"['Cinéma', 'Voyages']","[[48.816562041379306, 2.354929398248666], [48.86897240893411, 2.4095506927582537]]",37.68416395075787,False,5,[]
315,316,"[['Pont de Sèvres', 'Trocadéro', 'Métro 9', '18:00'], ['Porte de Clignancourt', 'Barbès', 'Métro 4', '10:00']]",Ticket t+,,0.0,"['Voyages', 'Musique']","[[48.866153930607155, 2.288336587030702], [48.86389159391103, 2.4052566171336576]]",117.43795609494376,False,2,[]
316,317,"[['Trocadéro', 'Charles de Gaulle - Étoile', 'Métro 6', '6:30'], ['République', 'Gare du Nord', 'Métro 5', '7:30']]",Ticket t+,,1.0,"['Cinéma', 'Sport']","[[48.862053984151885, 2.3248542736664835], [48.826849054410744, 2.277684565133359]]",120.29864808094494,False,4,[]
317,318,"[[""Porte d'Orléans"", 'Luxembourg', 'Bus 38', '6:00'], ['Champs-Elysées', 'Nation', 'Métro 1', '14:00']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Randonnée et nature']","[[48.88567537064886, 2.354843443129856], [48.89799059826542, 2.4197720691916085]]",125.38039187947781,False,2,[]
318,319,"[['Bobigny', 'Gare du Nord', 'Métro 5', '17:30'], [""Chaussée d'Antin"", 'Mairie de Montreuil', 'Métro 9', '16:00']]",Navigo Semaine,2024-11-25,,"['Musique', 'Sport']","[[48.84153334427321, 2.2995090123359296], [48.89159008499248, 2.3444549098355454]]",105.58598308149902,False,4,[]
319,320,"[['La Défense', 'Charles de Gaulle - Étoile', 'RER A', '13:30'], ['Boulogne', 'La Motte-Picquet', 'Métro 10', '12:00']]",Navigo Semaine,2024-11-25,,"['Sport', 'Musique']","[[48.81413109950906, 2.3530478429048483], [48.884922823327585, 2.2990577439420727]]",44.872363046443986,False,4,[]
320,321,"[['Châtelet', 'La Défense', 'RER A', '5:30'], ['La Défense', 'Concorde', 'Métro 1', '8:30']]",Navigo Mois,2024-12-01,,"['Technologie et gadgets', 'Jeux vidéo']","[[48.88509918058804, 2.288143536724319], [48.81543339849091, 2.2966232427800652]]",110.97288563354128,False,5,[]
321,322,"[['Nation', 'Charles de Gaulle - Étoile', 'Métro 6', '14:00'], ['La Courneuve', ""Gare de l'Est"", 'Métro 7', '22:30']]",Navigo Mois,2024-12-01,,"['Musique', 'Jeux vidéo']","[[48.829759986352876, 2.408311357390235], [48.82301829219832, 2.256718319106492]]",99.12130804741794,True,4,[]
322,323,"[['Créteil', 'Balard', 'Métro 8', '7:00'], ['Opéra', 'République', 'Métro 3', '16:00']]",Ticket t+,,3.0,"['Voyages', 'Technologie et gadgets']","[[48.83075738233692, 2.271418959666914], [48.89304237887562, 2.2626122982112866]]",21.131803119086776,False,3,[]
323,324,"[['Nation', 'Charles de Gaulle - Étoile', 'Métro 2', '19:00'], ['Pont de Sèvres', 'République', 'Métro 9', '14:30']]",Ticket t+,,3.0,"['Voyages', 'Jeux vidéo']","[[48.837939266788304, 2.4115572554492672], [48.83123139332507, 2.342883252651994]]",97.49377460446702,False,5,[]
324,325,"[['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '8:30'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '16:30']]",Navigo Mois,2024-12-01,,"['Musique', 'Cinéma']","[[48.86574833761213, 2.333491184208892], [48.87083915477485, 2.3404040958547543]]",72.99969279787183,False,3,[]
325,326,"[['Boulogne', 'Odéon', 'Métro 10', '6:30'], ['La Motte-Picquet', 'Boulogne', 'Métro 10', '11:30']]",Navigo Semaine,2024-11-25,,"['Cuisine', 'Voyages']","[[48.81409874210807, 2.3025145974008323], [48.810509373584175, 2.352065788400309]]",76.83527370170056,False,5,[]
