user_id;trajets;billettique_type;billettique_end_date;billettique_tickets_left;centres d'intérêts;lieux favoris;km de marche dans les 90 derniers jours;PMR;intérêt événements
336;[['Mairie de Montreuil', 'Pont de Sèvres', 'Métro 9', '13:30'], ['Gare du Nord', 'Châtelet', 'RER B', '12:00']];Navigo Mois;2024-12-01;;['Jeux vidéo', 'Sport'];[[48.850104098182904, 2.3031115859865348], [48.82953558583278, 2.2807869473652933]];110.87693676931612;False;1
337;[['Châtelet', 'Gare du Nord', 'Bus 38', '10:30'], ['Nation', 'Charles de Gaulle - Étoile', 'Métro 2', '18:00']];Navigo Mois;2024-12-01;;['Musique', 'Randonnée et nature'];[[48.88726096489181, 2.2756827172167537], [48.85773288303989, 2.4148254957851103]];50.004331824751446;False;4
338;[['Champs-Elysées', 'Nation', 'Métro 1', '22:00'], ['Trocadéro', 'Hôtel de Ville', 'Bus 72', '22:30']];Navigo Mois;2024-12-01;;['Voyages', 'Musique'];[[48.86886303704391, 2.368634535777641], [48.85580997376537, 2.392715781374227]];115.57995644827136;False;5
339;[['Bobigny', 'République', 'Métro 5', '10:30'], ['Nation', 'Bastille', 'Métro 1', '18:00']];Navigo Mois;2024-12-01;;['Musique', 'Randonnée et nature'];[[48.88508296814455, 2.365553684298512], [48.81982495696642, 2.3807568320105505]];86.0981966554085;False;3
340;[['Balard', 'Bastille', 'Métro 8', '12:30'], ['Nation', 'Porte Dauphine', 'Métro 2', '21:00']];Navigo Mois;2024-12-01;;['Musique', 'Cuisine'];[[48.86459745120326, 2.272446210041874], [48.86293277443732, 2.2609513374737564]];42.853056762689235;False;5
341;[['Opéra', 'Gambetta', 'Métro 3', '16:30'], ['Concorde', 'Bastille', 'Métro 1', '18:30']];Navigo Mois;2024-12-01;;['Randonnée et nature', 'Voyages'];[[48.84398553594696, 2.4186043672020814], [48.86742039293993, 2.3149944185395603]];98.81596362212788;False;1
342;[['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '6:00'], ['Champs-Elysées', 'La Défense', 'Métro 1', '8:30']];Ticket t+;;0.0;['Art et artisanat', 'Sport'];[[48.82317263461841, 2.3058273755414147], [48.854758517555524, 2.340022967049584]];97.77522790500745;False;5
343;[['Pont de Levallois', 'Opéra', 'Métro 3', '16:00'], ['Versailles', 'Invalides', 'RER C', '16:00']];Navigo Semaine;2024-11-25;;['Voyages', 'Sport'];[[48.86947321096685, 2.2589445952580003], [48.87019853567027, 2.324457912931432]];121.77296382170123;False;5
344;"[[""Gare d'Austerlitz"", 'Versailles', 'RER C', '12:00'], ['Charles de Gaulle - Étoile', 'Anvers', 'Métro 2', '18:30']]";Navigo Semaine;2024-11-25;;['Musique', 'Sport'];[[48.84152215314955, 2.3448955133595146], [48.84362567084284, 2.3025867346743283]];122.40145450817329;False;3
345;[['Trocadéro', 'Montparnasse', 'Métro 6', '13:30'], ['Opéra', 'Pont de Levallois', 'Métro 3', '18:00']];Navigo Semaine;2024-11-25;;['Sport', 'Musique'];[[48.84596256385406, 2.3480603379266545], [48.822275010954336, 2.325698936790843]];120.61023565284754;False;5
346;"[['Créteil', 'Balard', 'Métro 8', '20:30'], ['Versailles', ""Musée d'Orsay"", 'RER C', '10:00']]";Navigo Mois;2024-12-01;;['Musique', 'Lecture'];[[48.85728519986855, 2.2534026277069343], [48.853162926903025, 2.2680721867953055]];85.27592762182051;False;4
347;[['Hôtel de Ville', 'Trocadéro', 'Bus 72', '7:00'], ['Anvers', 'Charles de Gaulle - Étoile', 'Métro 2', '21:30']];Ticket t+;;0.0;['Cinéma', 'Lecture'];[[48.85405831973315, 2.3005082721333134], [48.82045931063596, 2.3341982275076636]];92.35442348688676;False;5
348;"[['Trocadéro', 'Pont de Sèvres', 'Métro 9', '11:00'], ['Luxembourg', ""Porte d'Orléans"", 'Bus 38', '21:00']]";Ticket t+;;1.0;['Lecture', 'Sport'];[[48.88443039692025, 2.2638396141358794], [48.8555944185575, 2.367760248249986]];102.28258324210908;False;4
349;[['Denfert-Rochereau', 'Châtelet', 'RER B', '10:30'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '13:00']];Navigo Mois;2024-12-01;;['Randonnée et nature', 'Jeux vidéo'];[[48.88682546633391, 2.3883108799765322], [48.86113190109724, 2.3829835593454782]];76.63929359352385;False;4
350;"[[""Gare d'Austerlitz"", 'La Motte-Picquet', 'Métro 10', '20:30'], ['Bastille', 'Gare du Nord', 'Métro 5', '10:00']]";Navigo Mois;2024-12-01;;['Sport', 'Voyages'];[[48.864001605691, 2.332224807615487], [48.82171256480012, 2.358785890956283]];16.960480584876006;False;1
351;[['Charles de Gaulle - Étoile', 'Anvers', 'Métro 2', '15:30'], ['Luxembourg', 'Châtelet', 'Bus 38', '7:00']];Navigo Mois;2024-12-01;;['Voyages', 'Cinéma'];[[48.863635431660384, 2.3021019893357733], [48.865379199376854, 2.3627195269372145]];65.62823906441541;False;4
352;"[['Gare du Nord', 'Robinson', 'RER B', '22:00'], [""Chaussée d'Antin"", 'République', 'Métro 9', '11:30']]";Ticket t+;;0.0;['Sport', 'Cuisine'];[[48.83536063549901, 2.3924493400083247], [48.87610772940909, 2.2621345538653523]];110.97954806795353;False;4
353;[['Barbès', 'Montparnasse', 'Métro 4', '7:00'], ['Nation', 'Champs-Elysées', 'Métro 1', '21:00']];Navigo Mois;2024-12-01;;['Cuisine', 'Cinéma'];[[48.82668283800606, 2.335106992267535], [48.868665495268246, 2.274440750416262]];60.97412346917234;False;5
354;"[['Châtelet', ""Porte d'Orléans"", 'Bus 38', '5:30'], [""Gare d'Austerlitz"", ""Musée d'Orsay"", 'RER C', '17:00']]";Ticket t+;;4.0;['Lecture', 'Musique'];[[48.83246164128523, 2.282020703670125], [48.83194687831415, 2.414467932419913]];143.14118462741428;False;3
355;[['Saint-Lazare', 'République', 'Métro 3', '14:30'], ['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '5:30']];Navigo Mois;2024-12-01;;['Jeux vidéo', 'Cinéma'];[[48.848594173035934, 2.2827919171607256], [48.87234512733161, 2.3918578994869324]];84.11841845342894;False;5
356;"[['La Défense', 'Bastille', 'Métro 1', '13:00'], [""Musée d'Orsay"", 'Versailles', 'RER C', '21:30']]";Ticket t+;;2.0;['Musique', 'Voyages'];[[48.824597263256116, 2.3414844381210895], [48.839109621658075, 2.284102216938395]];116.70157245488402;False;4
357;"[['Invalides', ""Gare d'Austerlitz"", 'RER C', '12:00'], ['Châtelet', 'Barbès', 'Métro 4', '9:30']]";Navigo Mois;2024-12-01;;['Sport', 'Technologie et gadgets'];[[48.86115844020311, 2.3641641370407402], [48.83965380335875, 2.2819831190558744]];100.7097972361185;False;1
358;"[[""Chaussée d'Antin"", 'Trocadéro', 'Métro 9', '8:00'], ['Opéra', 'Créteil', 'Métro 8', '17:00']]";Ticket t+;;0.0;['Sport', 'Voyages'];[[48.83595446972822, 2.4127970598814983], [48.893012612076795, 2.3053110496960727]];84.09609257596858;False;2
359;[['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '6:30'], ['Barbès', 'Mairie de Montrouge', 'Métro 4', '21:00']];Navigo Mois;2024-12-01;;['Jeux vidéo', 'Lecture'];[[48.88947232715179, 2.2500321791402706], [48.876202165508914, 2.3920222082992924]];43.907987197850005;False;1
360;[['Opéra', 'Bastille', 'Métro 8', '14:00'], ['La Motte-Picquet', 'Odéon', 'Métro 10', '15:00']];Ticket t+;;3.0;['Musique', 'Sport'];[[48.878784989334555, 2.3926136762624335], [48.82402981210351, 2.4129974197010786]];25.09497448864608;False;1
361;[['Gare du Nord', 'Châtelet', 'RER B', '7:30'], ['Nation', 'Porte Dauphine', 'Métro 2', '5:00']];Ticket t+;;0.0;['Jeux vidéo', 'Cuisine'];[[48.856862687393026, 2.416275903263412], [48.87031648916583, 2.4030744854869073]];48.67393943799544;False;3
362;[['Denfert-Rochereau', 'Aéroport CDG', 'RER B', '8:00'], ['Nation', 'La Défense', 'Métro 1', '15:30']];Navigo Mois;2024-12-01;;['Jeux vidéo', 'Voyages'];[[48.89062898152931, 2.4021404420184806], [48.81791176076579, 2.374988223967047]];49.13050168047681;False;3
363;"[['Boulogne', ""Gare d'Austerlitz"", 'Métro 10', '6:30'], ['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '20:00']]";Navigo Semaine;2024-11-25;;['Sport', 'Lecture'];[[48.88896539731545, 2.298747889549724], [48.88782990107894, 2.3464771632840513]];38.67107781622568;False;5
364;"[['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '15:00'], ['La Courneuve', ""Place d'Italie"", 'Métro 7', '20:00']]";Ticket t+;;0.0;['Voyages', 'Cuisine'];[[48.87472128927915, 2.2574285303698853], [48.88894679801758, 2.375409993652166]];119.39489110977806;False;4
365;"[['République', 'Gare du Nord', 'Métro 5', '11:00'], [""Porte d'Orléans"", 'Luxembourg', 'Bus 38', '14:30']]";Ticket t+;;2.0;['Randonnée et nature', 'Musique'];[[48.8369239739001, 2.373403782597543], [48.89168903146054, 2.411864857402925]];12.98529569351809;False;3
366;[['Marne-la-Vallée', 'Châtelet', 'RER A', '19:00'], ['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '16:00']];Navigo Mois;2024-12-01;;['Voyages', 'Cuisine'];[[48.84445028409149, 2.336119179616762], [48.856554679785496, 2.417074296555452]];33.56334657860682;False;1
367;"[['Denfert-Rochereau', 'Gare du Nord', 'RER B', '7:30'], [""Place d'Italie"", 'Gare du Nord', 'Métro 5', '19:30']]";Ticket t+;;1.0;['Musique', 'Lecture'];[[48.84610425377386, 2.290157923537425], [48.85566593123336, 2.2815725901140493]];48.565691199573266;False;1
368;"[['Saint-Lazare', 'Pont de Levallois', 'Métro 3', '8:30'], [""Gare d'Austerlitz"", 'Invalides', 'RER C', '19:30']]";Navigo Mois;2024-12-01;;['Voyages', 'Art et artisanat'];[[48.8511624452085, 2.325247892639339], [48.81220608650573, 2.367835956951893]];85.10358978528309;False;2
369;"[['Bastille', 'Opéra', 'Métro 8', '13:00'], ['Pont de Sèvres', ""Chaussée d'Antin"", 'Métro 9', '15:00']]";Ticket t+;;0.0;['Lecture', 'Voyages'];[[48.82439466083351, 2.2613860464145428], [48.869333351096635, 2.302939905733086]];97.7435508188708;False;5
370;[['République', 'Pont de Levallois', 'Métro 3', '5:00'], ['Châtelet', 'Gare du Nord', 'RER B', '11:30']];Ticket t+;;0.0;['Voyages', 'Art et artisanat'];[[48.899243974063225, 2.2651509521488418], [48.846177466716824, 2.282010468685582]];82.00207093859854;False;3
371;[['Charles de Gaulle - Étoile', 'Trocadéro', 'Métro 6', '10:30'], ['Châtelet', 'Porte de Clignancourt', 'Métro 4', '22:30']];Ticket t+;;0.0;['Voyages', 'Cuisine'];[[48.83014198045555, 2.261021213556054], [48.83638525978576, 2.285953173792076]];118.39875603379411;False;3
372;"[[""Place d'Italie"", 'Bobigny', 'Métro 5', '19:30'], ['Robinson', 'Gare du Nord', 'RER B', '8:30']]";Navigo Semaine;2024-11-25;;['Cinéma', 'Lecture'];[[48.892804508083586, 2.351025137116602], [48.87921008129711, 2.3098637201505023]];128.0583292217704;False;1
373;[['Invalides', 'Versailles', 'RER C', '19:00'], ['Barbès', 'Châtelet', 'Métro 4', '13:30']];Ticket t+;;1.0;['Jeux vidéo', 'Voyages'];[[48.86653569132085, 2.300981808326822], [48.85138453008784, 2.33033380311994]];23.79856900026212;False;1
374;"[['Odéon', ""Gare d'Austerlitz"", 'Métro 10', '20:00'], ['Mairie de Montreuil', 'Trocadéro', 'Métro 9', '20:30']]";Navigo Semaine;2024-11-25;;['Jeux vidéo', 'Sport'];[[48.869265505556825, 2.3874085845335236], [48.82425639597001, 2.264620089575442]];86.03136999758176;False;3
375;"[[""Gare d'Austerlitz"", 'Invalides', 'RER C', '7:00'], ['Opéra', 'La Courneuve', 'Métro 7', '22:30']]";Ticket t+;;2.0;['Cuisine', 'Voyages'];[[48.89813870429325, 2.3070190534400967], [48.88832841344112, 2.3362263061544013]];74.89233300703866;False;4
376;[['La Motte-Picquet', 'Boulogne', 'Métro 10', '8:00'], ['Nation', 'Anvers', 'Métro 2', '12:30']];Navigo Semaine;2024-11-25;;['Jeux vidéo', 'Voyages'];[[48.81255667936274, 2.372686652855151], [48.89733719291231, 2.4019726116692595]];97.71451872024662;False;4
377;"[[""Place d'Italie"", 'Villejuif', 'Métro 7', '8:30'], ['Bastille', 'Bobigny', 'Métro 5', '19:00']]";Ticket t+;;3.0;['Musique', 'Voyages'];[[48.85564132694664, 2.405193870640087], [48.81525079040671, 2.2701931871544163]];87.7100897092854;False;3
378;[['Trocadéro', 'Montparnasse', 'Métro 6', '14:00'], ['Marne-la-Vallée', 'Nation', 'RER A', '18:30']];Navigo Semaine;2024-11-25;;['Cinéma', 'Cuisine'];[[48.823825532906895, 2.3518829796078076], [48.8420054673901, 2.369096659964278]];78.31771428998655;False;5
379;"[[""Place d'Italie"", 'Bobigny', 'Métro 5', '22:00'], ['Pont de Sèvres', ""Chaussée d'Antin"", 'Métro 9', '5:30']]";Navigo Mois;2024-12-01;;['Musique', 'Voyages'];[[48.829172852482834, 2.3458476918978586], [48.88038831659342, 2.273215868990094]];115.79379472352916;False;1
380;"[[""Chaussée d'Antin"", 'République', 'Métro 9', '6:00'], ['Trocadéro', 'Charles de Gaulle - Étoile', 'Métro 6', '7:30']]";Ticket t+;;1.0;['Lecture', 'Jeux vidéo'];[[48.87088390787782, 2.412027080844304], [48.81145825797329, 2.3884534159043644]];24.761216060396947;False;1
381;[['Saint-Lazare', 'Pont de Levallois', 'Métro 3', '11:30'], ['Trocadéro', 'Montparnasse', 'Métro 6', '9:00']];Navigo Mois;2024-12-01;;['Randonnée et nature', 'Voyages'];[[48.864973716293484, 2.415787386796404], [48.82914653957921, 2.411180413070714]];28.917609153198025;False;3
382;"[['Mairie de Montrouge', 'Barbès', 'Métro 4', '10:30'], [""Musée d'Orsay"", 'Invalides', 'RER C', '9:30']]";Navigo Semaine;2024-11-25;;['Sport', 'Jeux vidéo'];[[48.88999301320193, 2.2565803837749643], [48.851660308893706, 2.3968798663001833]];117.86590172172215;False;1
383;[['Châtelet', 'Luxembourg', 'Bus 38', '13:00'], ['Nation', 'Bastille', 'Métro 1', '21:30']];Navigo Semaine;2024-11-25;;['Art et artisanat', 'Voyages'];[[48.86887092812306, 2.349681332827563], [48.87991416690947, 2.353643000732103]];105.26695734924256;False;1
384;[['Concorde', 'Champs-Elysées', 'Métro 1', '20:00'], ['Châtelet', 'Gare du Nord', 'Bus 38', '18:00']];Navigo Semaine;2024-11-25;;['Voyages', 'Randonnée et nature'];[[48.85813042834423, 2.262692823954725], [48.873971977443944, 2.2515626495120293]];94.99427377004795;True;5
385;[['Porte Dauphine', 'Anvers', 'Métro 2', '6:30'], ['Nation', 'Charles de Gaulle - Étoile', 'Métro 6', '14:30']];Navigo Semaine;2024-11-25;;['Jeux vidéo', 'Cinéma'];[[48.88488755734595, 2.2506182911836827], [48.895653251039306, 2.267686361672652]];94.34538894863563;False;1
386;[['Bastille', 'Bobigny', 'Métro 5', '17:00'], ['Nation', 'La Défense', 'Métro 1', '8:00']];Ticket t+;;0.0;['Voyages', 'Sport'];[[48.84376258583094, 2.3849837094376576], [48.856003569910726, 2.295020344393524]];32.117435243458786;False;2
387;"[[""Gare d'Austerlitz"", 'La Motte-Picquet', 'Métro 10', '20:30'], ['Mairie de Montrouge', 'Barbès', 'Métro 4', '20:30']]";Ticket t+;;2.0;['Voyages', 'Cuisine'];[[48.882277397895045, 2.3213063262802307], [48.862453600352715, 2.2523431758137837]];39.92899939440678;False;2
388;[['Barbès', 'Montparnasse', 'Métro 4', '18:30'], ['La Courneuve', 'Opéra', 'Métro 7', '20:30']];Navigo Mois;2024-12-01;;['Cuisine', 'Cinéma'];[[48.89079937989121, 2.2865267805195213], [48.861661907241945, 2.312006523924881]];79.8937250035419;False;4
389;"[[""Place d'Italie"", 'Bastille', 'Métro 5', '11:00'], ['Nation', 'Charles de Gaulle - Étoile', 'RER A', '17:00']]";Navigo Semaine;2024-11-25;;['Musique', 'Jeux vidéo'];[[48.88625762825348, 2.406206742637272], [48.81620748195668, 2.387009497468835]];93.97298952622961;False;3
390;[['Nation', 'Marne-la-Vallée', 'RER A', '13:00'], ['La Défense', 'Nation', 'RER A', '11:00']];Navigo Mois;2024-12-01;;['Musique', 'Cinéma'];[[48.88399627774092, 2.3285563293692926], [48.85912269267821, 2.3701433491333685]];104.77202843803946;False;2
391;[['Anvers', 'Nation', 'Métro 2', '22:00'], ['Châtelet', 'Luxembourg', 'Bus 38', '17:00']];Navigo Semaine;2024-11-25;;['Sport', 'Musique'];[[48.86856319705879, 2.3668938290978696], [48.892957620023225, 2.342968603170257]];32.949901344923255;False;4
392;[['Porte Dauphine', 'Charles de Gaulle - Étoile', 'Métro 2', '22:30'], ['Charles de Gaulle - Étoile', 'Nation', 'Métro 6', '6:30']];Navigo Mois;2024-12-01;;['Jeux vidéo', 'Voyages'];[[48.89396471799911, 2.3305777473787974], [48.82463490034507, 2.347139687494129]];115.09224041806148;False;4
393;[['La Défense', 'Nation', 'RER A', '13:00'], ['Concorde', 'La Défense', 'Métro 1', '20:00']];Navigo Semaine;2024-11-25;;['Musique', 'Randonnée et nature'];[[48.884471772354914, 2.2801571118672115], [48.89025973631708, 2.335982031164912]];76.78607374377181;False;5
394;[['Nation', 'Trocadéro', 'Métro 6', '18:30'], ['Porte Dauphine', 'Nation', 'Métro 2', '19:00']];Navigo Semaine;2024-11-25;;['Sport', 'Cinéma'];[[48.826388578509444, 2.2594366284099365], [48.86293590834403, 2.261540287657055]];47.82772763597201;False;5
395;"[[""Gare d'Austerlitz"", 'Odéon', 'Métro 10', '7:00'], ['Gare du Nord', 'Châtelet', 'Bus 38', '21:30']]";Navigo Semaine;2024-11-25;;['Musique', 'Cuisine'];[[48.85835407140556, 2.319348111232357], [48.81467747340119, 2.3850513877087076]];98.14793689999492;False;1
396;"[['Mairie de Montreuil', 'Pont de Sèvres', 'Métro 9', '21:00'], [""Porte d'Orléans"", 'Gare du Nord', 'Bus 38', '12:30']]";Navigo Mois;2024-12-01;;['Voyages', 'Cuisine'];[[48.842716016356164, 2.4170693444101325], [48.82325356820577, 2.347668458595432]];84.55723891133108;False;3
397;"[['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '16:00'], [""Chaussée d'Antin"", 'République', 'Métro 9', '13:30']]";Ticket t+;;1.0;['Voyages', 'Randonnée et nature'];[[48.89220667590052, 2.318925796176141], [48.84457483161113, 2.263972389763708]];37.738927563100134;False;2
398;"[['Trocadéro', 'Charles de Gaulle - Étoile', 'Métro 6', '7:30'], ['Odéon', ""Gare d'Austerlitz"", 'Métro 10', '7:30']]";Navigo Mois;2024-12-01;;['Musique', 'Voyages'];[[48.83976533484209, 2.379225873713602], [48.856598239801315, 2.2919957875281454]];67.28423944332644;False;3
399;[['Robinson', 'Aéroport CDG', 'RER B', '20:00'], ['Parc de Saint-Cloud', 'Trocadéro', 'Bus 72', '22:30']];Navigo Mois;2024-12-01;;['Jeux vidéo', 'Musique'];[[48.870331316787976, 2.389693168849951], [48.8342080946052, 2.2549252876192027]];91.59801609353255;False;1
400;[['Balard', 'Créteil', 'Métro 8', '14:00'], ['Châtelet', 'La Défense', 'RER A', '7:00']];Navigo Semaine;2024-11-25;;['Sport', 'Jeux vidéo'];[[48.82778745796922, 2.311031047851462], [48.833728730676846, 2.323918080086697]];71.89494209608459;False;4
401;"[[""Porte d'Orléans"", 'Luxembourg', 'Bus 38', '10:30'], ['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '16:00']]";Navigo Mois;2024-12-01;;['Cuisine', 'Sport'];[[48.82112272658045, 2.396217454206186], [48.85581585033193, 2.3975194292279616]];100.64618808142158;False;1
402;"[['Gare du Nord', ""Place d'Italie"", 'Métro 5', '8:30'], [""Porte d'Orléans"", 'Châtelet', 'Bus 38', '9:30']]";Ticket t+;;0.0;['Lecture', 'Sport'];[[48.821935425159204, 2.3289656488216584], [48.882060768091, 2.3010885085201123]];133.5783363852563;False;4
403;"[['Balard', 'Opéra', 'Métro 8', '13:00'], [""Gare de l'Est"", ""Place d'Italie"", 'Métro 7', '6:30']]";Navigo Semaine;2024-11-25;;['Sport', 'Art et artisanat'];[[48.8206958835381, 2.343775947021014], [48.82347241419152, 2.4048851853687823]];114.03465892551476;False;4
404;[['Charles de Gaulle - Étoile', 'Châtelet', 'RER A', '9:00'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '11:00']];Navigo Semaine;2024-11-25;;['Voyages', 'Art et artisanat'];[[48.84737950670496, 2.285705377272581], [48.84608596467568, 2.35624377288124]];102.29772240824538;False;4
405;[['Nation', 'Charles de Gaulle - Étoile', 'Métro 2', '14:30'], ['Charles de Gaulle - Étoile', 'La Défense', 'RER A', '7:30']];Navigo Semaine;2024-11-25;;['Lecture', 'Jeux vidéo'];[[48.88798072551335, 2.361698406717312], [48.84501845660028, 2.303516737914221]];123.39341825858503;False;2
406;[['Barbès', 'Châtelet', 'Métro 4', '12:00'], ['Trocadéro', 'République', 'Métro 9', '14:30']];Ticket t+;;0.0;['Musique', 'Lecture'];[[48.874991987222096, 2.3765732436216145], [48.88299414937546, 2.2757567796732094]];58.017139428270255;False;1
407;[['Créteil', 'Invalides', 'Métro 8', '12:30'], ['Porte Dauphine', 'Anvers', 'Métro 2', '8:30']];Ticket t+;;3.0;['Cinéma', 'Sport'];[[48.852991373232896, 2.263266194363235], [48.873823450373685, 2.2834031084295776]];66.87446658476635;False;1
408;[['Hôtel de Ville', 'Trocadéro', 'Bus 72', '16:30'], ['Luxembourg', 'Châtelet', 'Bus 38', '22:00']];Ticket t+;;3.0;['Voyages', 'Jeux vidéo'];[[48.8343701673087, 2.413003832514233], [48.86662962640991, 2.3835195134439577]];60.6169245698392;False;1
409;[['Mairie de Montrouge', 'Porte de Clignancourt', 'Métro 4', '8:00'], ['Concorde', 'Bastille', 'Métro 1', '12:30']];Navigo Semaine;2024-11-25;;['Art et artisanat', 'Sport'];[[48.81573968859177, 2.3668785067748415], [48.81098041946026, 2.3304117254951078]];108.40593870708028;False;3
